result,table,_start,_stop,_time,_measurement,event_type,kill_chain_stage,layer,mitre_tactic,mitre_technique_id,mitre_technique_name,protocol,purdue_level,service,severity,narrative,source_ip,target_ip,target_service,value,correlation_id,session_id,alert_type,detail,score,delta,live_pressure
_result,91,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:04:21.000915+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.3 to plc — unapproved PLC command issued.,172.23.0.3,172.23.0.8,plc,1.0,61fdad27-fe5a-4e21-9600-a5966960bd97,61fdad27-fe5a-4e21-9600-a5966960bd97,,,,,
_result,92,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:03:50.982782+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.8 to plc — unapproved PLC command issued.,172.23.0.8,172.23.0.3,plc,1.0,627ea61a-3300-4f89-8780-ee843c7e6b8e,627ea61a-3300-4f89-8780-ee843c7e6b8e,,,,,
_result,93,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 22:34:50.909799+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.9 to plc — unapproved PLC command issued.,172.23.0.9,172.23.0.4,plc,1.0,6571d9a7-90dd-446e-b4f5-ff5dd6069461,6571d9a7-90dd-446e-b4f5-ff5dd6069461,,,,,
_result,94,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:56:58.867417+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.3 to plc — unapproved PLC command issued.,172.23.0.3,172.23.0.8,plc,1.0,68ccf15c-0947-43d6-b6c9-a44dbf35f966,68ccf15c-0947-43d6-b6c9-a44dbf35f966,,,,,
_result,95,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:11:45.159014+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.3 to plc — unapproved PLC command issued.,172.23.0.3,172.23.0.8,plc,1.0,69dec800-99ef-45eb-89e1-26c726e22178,69dec800-99ef-45eb-89e1-26c726e22178,,,,,
_result,96,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:47:10.972292+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.4 to plc — unapproved PLC command issued.,172.23.0.4,172.23.0.9,plc,1.0,6a34a386-8113-429b-917a-bf3ea4494565,6a34a386-8113-429b-917a-bf3ea4494565,,,,,
_result,97,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:16:55.615597+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.8 to plc — unapproved PLC command issued.,172.23.0.8,172.23.0.3,plc,1.0,6b929c64-fc33-479c-bb10-10c1c1410aa6,6b929c64-fc33-479c-bb10-10c1c1410aa6,,,,,
_result,98,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:32:55.726650+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.4 to plc — unapproved PLC command issued.,172.23.0.4,172.23.0.9,plc,1.0,6dbf70d8-df2c-464b-8bff-5ec59bd89c80,6dbf70d8-df2c-464b-8bff-5ec59bd89c80,,,,,
_result,99,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:47:17.986282+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.9 to plc — unapproved PLC command issued.,172.23.0.9,172.23.0.4,plc,1.0,6f0a1602-735b-44e5-858c-8a9304037faf,6f0a1602-735b-44e5-858c-8a9304037faf,,,,,
_result,100,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:44:03.298692+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.3 to plc — unapproved PLC command issued.,172.23.0.3,172.23.0.8,plc,1.0,6f0f2aa7-8469-4830-a3d6-3df128565671,6f0f2aa7-8469-4830-a3d6-3df128565671,,,,,
_result,101,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:11:53.172709+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.8 to plc — unapproved PLC command issued.,172.23.0.8,172.23.0.3,plc,1.0,749b945c-af7e-4f84-bb2f-3588d5a3cefe,749b945c-af7e-4f84-bb2f-3588d5a3cefe,,,,,
_result,102,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:12:17.201243+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.8 to plc — unapproved PLC command issued.,172.23.0.8,172.23.0.3,plc,1.0,7844c0df-ff9e-4b2a-9791-8c93ef9a6987,7844c0df-ff9e-4b2a-9791-8c93ef9a6987,,,,,
_result,103,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:11:49.167414+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.8 to plc — unapproved PLC command issued.,172.23.0.8,172.23.0.3,plc,1.0,78f18a3c-6398-4017-94f7-6fa5e26ac147,78f18a3c-6398-4017-94f7-6fa5e26ac147,,,,,
_result,104,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:04:08.992254+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.3 to plc — unapproved PLC command issued.,172.23.0.3,172.23.0.8,plc,1.0,7c8f2f38-0469-41ff-8eb3-ed65dcf646e6,7c8f2f38-0469-41ff-8eb3-ed65dcf646e6,,,,,
_result,105,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:39:49.858191+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.4 to plc — unapproved PLC command issued.,172.23.0.4,172.23.0.9,plc,1.0,7d4c8bf6-5dcf-4c4b-a7cb-0dde02a5a4af,7d4c8bf6-5dcf-4c4b-a7cb-0dde02a5a4af,,,,,
_result,106,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:44:09.319694+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.8 to plc — unapproved PLC command issued.,172.23.0.8,172.23.0.3,plc,1.0,7ffe76fc-9aac-4445-950d-af5cfa8faf55,7ffe76fc-9aac-4445-950d-af5cfa8faf55,,,,,
_result,107,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:04:02.991125+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.8 to plc — unapproved PLC command issued.,172.23.0.8,172.23.0.3,plc,1.0,80a313fc-7af5-4e4e-af8e-8303d3351207,80a313fc-7af5-4e4e-af8e-8303d3351207,,,,,
_result,108,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:06:10.582619+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.8 to plc — unapproved PLC command issued.,172.23.0.8,172.23.0.3,plc,1.0,827f4995-5273-4d9f-948c-c900d63e3c6e,827f4995-5273-4d9f-948c-c900d63e3c6e,,,,,
_result,109,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:51:05.424742+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.3 to plc — unapproved PLC command issued.,172.23.0.3,172.23.0.8,plc,1.0,83024a1f-193f-40a2-b16f-4d231113c00f,83024a1f-193f-40a2-b16f-4d231113c00f,,,,,
_result,110,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:17:05.624174+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.8 to plc — unapproved PLC command issued.,172.23.0.8,172.23.0.3,plc,1.0,842a234d-71a8-4def-ad32-c825f7e2b6f9,842a234d-71a8-4def-ad32-c825f7e2b6f9,,,,,
_result,111,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:12:01.178752+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.3 to plc — unapproved PLC command issued.,172.23.0.3,172.23.0.8,plc,1.0,86a67d78-57f3-4f1b-987c-9aff870c29c1,86a67d78-57f3-4f1b-987c-9aff870c29c1,,,,,
_result,112,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:44:09.309222+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.3 to plc — unapproved PLC command issued.,172.23.0.3,172.23.0.8,plc,1.0,88035ffe-8645-4e35-8a78-f4774beb0754,88035ffe-8645-4e35-8a78-f4774beb0754,,,,,
_result,113,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:05:01.179428+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.3 to plc — unapproved PLC command issued.,172.23.0.3,172.23.0.8,plc,1.0,8a2d3404-fd1f-4a18-afdc-74c796d7b415,8a2d3404-fd1f-4a18-afdc-74c796d7b415,,,,,
_result,114,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:33:07.735250+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.9 to plc — unapproved PLC command issued.,172.23.0.9,172.23.0.4,plc,1.0,8b2fbc1a-fad3-43a2-92bb-709c388adf6d,8b2fbc1a-fad3-43a2-92bb-709c388adf6d,,,,,
_result,115,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:11:57.177538+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.8 to plc — unapproved PLC command issued.,172.23.0.8,172.23.0.3,plc,1.0,8c7d546a-9d76-43f9-b608-0cc4739fad01,8c7d546a-9d76-43f9-b608-0cc4739fad01,,,,,
_result,116,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:44:04.307495+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.8 to plc — unapproved PLC command issued.,172.23.0.8,172.23.0.3,plc,1.0,8d84e2a7-9e51-42c3-b807-618b5970f20f,8d84e2a7-9e51-42c3-b807-618b5970f20f,,,,,
_result,117,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:11:45.164130+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.8 to plc — unapproved PLC command issued.,172.23.0.8,172.23.0.3,plc,1.0,8e43a097-ae91-45fc-8cff-5f2f6dae7279,8e43a097-ae91-45fc-8cff-5f2f6dae7279,,,,,
_result,118,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:12:09.191063+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.8 to plc — unapproved PLC command issued.,172.23.0.8,172.23.0.3,plc,1.0,911167ed-be5b-4546-a88c-abba56dad168,911167ed-be5b-4546-a88c-abba56dad168,,,,,
_result,119,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:06:12.591365+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.8 to plc — unapproved PLC command issued.,172.23.0.8,172.23.0.3,plc,1.0,915674ea-ef65-48f7-b347-6a7ef2c3e3d6,915674ea-ef65-48f7-b347-6a7ef2c3e3d6,,,,,
_result,120,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:04:15.000824+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.8 to plc — unapproved PLC command issued.,172.23.0.8,172.23.0.3,plc,1.0,98293ec3-b862-4809-ba1d-5453bcb7105f,98293ec3-b862-4809-ba1d-5453bcb7105f,,,,,
_result,121,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 22:35:05.924896+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.9 to plc — unapproved PLC command issued.,172.23.0.9,172.23.0.4,plc,1.0,9c51fd32-31ab-46a6-89d9-cf8be9ba1e65,9c51fd32-31ab-46a6-89d9-cf8be9ba1e65,,,,,
_result,122,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:11:29.139875+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.3 to plc — unapproved PLC command issued.,172.23.0.3,172.23.0.8,plc,1.0,9f9a7706-1305-4c4e-90f0-cfcd2a85de4c,9f9a7706-1305-4c4e-90f0-cfcd2a85de4c,,,,,
_result,123,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:39:54.866964+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.9 to plc — unapproved PLC command issued.,172.23.0.9,172.23.0.4,plc,1.0,a2305d5f-7a7a-46aa-87fa-fcae3db5c03c,a2305d5f-7a7a-46aa-87fa-fcae3db5c03c,,,,,
_result,124,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:04:27.008870+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.8 to plc — unapproved PLC command issued.,172.23.0.8,172.23.0.3,plc,1.0,a31b8228-6085-4732-85ea-64c1dff2741f,a31b8228-6085-4732-85ea-64c1dff2741f,,,,,
_result,125,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:04:51.022807+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.3 to plc — unapproved PLC command issued.,172.23.0.3,172.23.0.8,plc,1.0,a39eb31a-1e5d-4e58-9985-fa7ba74eabe3,a39eb31a-1e5d-4e58-9985-fa7ba74eabe3,,,,,
_result,126,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:16:30.590040+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.3 to plc — unapproved PLC command issued.,172.23.0.3,172.23.0.8,plc,1.0,a471f184-7b44-4d5c-857a-04270b7f8417,a471f184-7b44-4d5c-857a-04270b7f8417,,,,,
_result,127,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:04:21.005164+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.8 to plc — unapproved PLC command issued.,172.23.0.8,172.23.0.3,plc,1.0,a4a83285-3c39-4a90-8ef0-0d84ef9926d6,a4a83285-3c39-4a90-8ef0-0d84ef9926d6,,,,,
_result,128,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:11:25.134936+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.3 to plc — unapproved PLC command issued.,172.23.0.3,172.23.0.8,plc,1.0,a789d536-4732-463e-86e0-f903ae97e4c2,a789d536-4732-463e-86e0-f903ae97e4c2,,,,,
_result,129,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:12:09.187126+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.3 to plc — unapproved PLC command issued.,172.23.0.3,172.23.0.8,plc,1.0,a7cc0123-6962-4a56-8556-782d975a5e79,a7cc0123-6962-4a56-8556-782d975a5e79,,,,,
_result,130,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:39:29.838978+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.4 to plc — unapproved PLC command issued.,172.23.0.4,172.23.0.9,plc,1.0,a845513a-b828-406e-ac74-f37fa48e9ab2,a845513a-b828-406e-ac74-f37fa48e9ab2,,,,,
_result,131,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:06:12.587346+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.3 to plc — unapproved PLC command issued.,172.23.0.3,172.23.0.8,plc,1.0,aa6d43b0-51b2-4910-bc36-59a942a2361f,aa6d43b0-51b2-4910-bc36-59a942a2361f,,,,,
_result,132,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 22:34:45.905199+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.9 to plc — unapproved PLC command issued.,172.23.0.9,172.23.0.4,plc,1.0,aaa05d00-a007-4b9e-ba37-64b04fa662b2,aaa05d00-a007-4b9e-ba37-64b04fa662b2,,,,,
_result,133,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 22:43:25.077052+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.4 to plc — unapproved PLC command issued.,172.23.0.4,172.23.0.9,plc,1.0,ab98636d-a1cd-43ba-a596-e6adc13c8478,ab98636d-a1cd-43ba-a596-e6adc13c8478,,,,,
_result,134,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:05:33.247361+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.3 to plc — unapproved PLC command issued.,172.23.0.3,172.23.0.8,plc,1.0,acbdca4e-c84d-4e13-8f75-077b41f4012d,acbdca4e-c84d-4e13-8f75-077b41f4012d,,,,,
_result,135,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:11:57.173760+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.3 to plc — unapproved PLC command issued.,172.23.0.3,172.23.0.8,plc,1.0,b1a0661e-0af8-4c92-89e0-2e35b530acd0,b1a0661e-0af8-4c92-89e0-2e35b530acd0,,,,,
_result,136,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:11:25.138903+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.8 to plc — unapproved PLC command issued.,172.23.0.8,172.23.0.3,plc,1.0,b1ce86c8-ca9a-45c7-a918-5cd9b35978fa,b1ce86c8-ca9a-45c7-a918-5cd9b35978fa,,,,,
_result,137,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:47:11.977513+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.4 to plc — unapproved PLC command issued.,172.23.0.4,172.23.0.9,plc,1.0,b2f0476e-6cd2-4896-810a-2283d5c1c8cf,b2f0476e-6cd2-4896-810a-2283d5c1c8cf,,,,,
_result,138,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 22:35:00.916055+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.4 to plc — unapproved PLC command issued.,172.23.0.4,172.23.0.9,plc,1.0,b319da73-ba20-4036-b2cc-a96bb0dd96a7,b319da73-ba20-4036-b2cc-a96bb0dd96a7,,,,,
_result,139,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:12:05.183575+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.3 to plc — unapproved PLC command issued.,172.23.0.3,172.23.0.8,plc,1.0,b323a61e-edde-48d3-94bc-30cd1b72a615,b323a61e-edde-48d3-94bc-30cd1b72a615,,,,,
_result,140,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:06:10.578966+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.3 to plc — unapproved PLC command issued.,172.23.0.3,172.23.0.8,plc,1.0,b485a64a-4611-491b-9ffb-cd2ee69ee420,b485a64a-4611-491b-9ffb-cd2ee69ee420,,,,,
_result,141,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:47:11.981264+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.9 to plc — unapproved PLC command issued.,172.23.0.9,172.23.0.4,plc,1.0,b48a2bca-291c-4493-a7ad-c1f38cf655de,b48a2bca-291c-4493-a7ad-c1f38cf655de,,,,,
_result,142,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 21:32:54.726798+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.9 to plc — unapproved PLC command issued.,172.23.0.9,172.23.0.4,plc,1.0,b495a6ad-f000-4b78-845b-14cf51aa539c,b495a6ad-f000-4b78-845b-14cf51aa539c,,,,,
_result,143,2026-07-23 17:02:48+00:00,2026-07-23 22:48:25.083254+00:00,2026-07-23 20:16:35.597087+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.23.0.8 to plc — unapproved PLC command issued.,172.23.0.8,172.23.0.3,plc,1.0,b49e0d24-bc99-4454-ba85-e463a8f355ee,b49e0d24-bc99-4454-ba85-e463a8f355ee,,,,,
