table,_time,_value,_field,_measurement
0,2026-04-14T11:37:45.264209075Z,0.3747631432547767,anomaly_score,security_metrics
0,2026-04-14T11:37:55.848695642Z,0.3732539762293988,anomaly_score,security_metrics
0,2026-04-14T11:38:06.403097592Z,0.3799055346261646,anomaly_score,security_metrics
0,2026-04-14T11:38:16.984966651Z,0.3888936134737101,anomaly_score,security_metrics
0,2026-04-14T11:38:27.550273672Z,0.38968470805557215,anomaly_score,security_metrics
0,2026-04-14T11:38:38.118059736Z,0.3739985704379849,anomaly_score,security_metrics
0,2026-04-14T11:38:48.701292189Z,0.3896911467904744,anomaly_score,security_metrics
0,2026-04-14T11:38:58.73310317Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T11:38:59.284494931Z,0.3887944636635015,anomaly_score,security_metrics
0,2026-04-14T11:39:09.85415813Z,0.36277492685346013,anomaly_score,security_metrics
0,2026-04-14T11:39:20.449762959Z,0.3889427576115212,anomaly_score,security_metrics
0,2026-04-14T11:39:31.029266962Z,0.38964958649816395,anomaly_score,security_metrics
0,2026-04-14T11:39:41.58799729Z,0.38862597165180335,anomaly_score,security_metrics
0,2026-04-14T11:39:52.190714582Z,0.38847766815053364,anomaly_score,security_metrics
0,2026-04-14T11:40:02.786151321Z,0.3889380714800026,anomaly_score,security_metrics
0,2026-04-14T11:40:13.364835526Z,0.38964958649816395,anomaly_score,security_metrics
0,2026-04-14T11:40:23.97772373Z,0.38796806689623364,anomaly_score,security_metrics
0,2026-04-14T11:40:34.006755088Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T11:40:34.577692511Z,0.3893495593647109,anomaly_score,security_metrics
0,2026-04-14T11:40:45.16872281Z,0.3878147398989357,anomaly_score,security_metrics
0,2026-04-14T11:40:55.783359646Z,0.3853995668527269,anomaly_score,security_metrics
0,2026-04-14T11:41:06.375083506Z,0.36456999017107644,anomaly_score,security_metrics
0,2026-04-14T11:41:16.969286373Z,0.38803305931681753,anomaly_score,security_metrics
0,2026-04-14T11:41:27.595383609Z,0.37325818152783163,anomaly_score,security_metrics
0,2026-04-14T11:41:38.18913692Z,0.38727507340471695,anomaly_score,security_metrics
0,2026-04-14T11:41:48.803539394Z,0.3798266473174117,anomaly_score,security_metrics
0,2026-04-14T11:41:59.43697288Z,0.3889033803544179,anomaly_score,security_metrics
0,2026-04-14T11:42:09.467003291Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T11:42:10.052714213Z,0.38675496506816187,anomaly_score,security_metrics
0,2026-04-14T11:42:20.660393378Z,0.3668617151120759,anomaly_score,security_metrics
0,2026-04-14T11:42:31.291105466Z,0.3886804428852491,anomaly_score,security_metrics
0,2026-04-14T11:42:41.921885544Z,0.38776255285702754,anomaly_score,security_metrics
0,2026-04-14T11:42:52.53754677Z,0.3885532201922959,anomaly_score,security_metrics
0,2026-04-14T11:43:03.175177093Z,0.3900131372031582,anomaly_score,security_metrics
0,2026-04-14T11:43:13.801016044Z,0.38921710702263496,anomaly_score,security_metrics
0,2026-04-14T11:43:24.446998687Z,0.3884972239019174,anomaly_score,security_metrics
0,2026-04-14T11:43:35.069602942Z,0.38726773423465827,anomaly_score,security_metrics
0,2026-04-14T11:43:45.099134004Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T11:43:45.711365963Z,0.3881066226581967,anomaly_score,security_metrics
0,2026-04-14T11:43:56.367087994Z,0.3884507160385962,anomaly_score,security_metrics
0,2026-04-14T11:44:06.999823978Z,0.39005304370377775,anomaly_score,security_metrics
0,2026-04-14T11:44:17.627237918Z,0.37782152349403775,anomaly_score,security_metrics
0,2026-04-14T11:44:28.295498528Z,0.388005087070902,anomaly_score,security_metrics
0,2026-04-14T11:44:38.930712193Z,0.37286722666096334,anomaly_score,security_metrics
0,2026-04-14T11:44:49.574955186Z,0.37718611759148635,anomaly_score,security_metrics
0,2026-04-14T11:45:00.241091821Z,0.37267750152673496,anomaly_score,security_metrics
0,2026-04-14T11:45:10.881421216Z,0.37722067208117205,anomaly_score,security_metrics
0,2026-04-14T11:45:20.912493733Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T11:45:21.57950002Z,0.3775485429264906,anomaly_score,security_metrics
0,2026-04-14T11:45:32.216472316Z,0.37855782156936907,anomaly_score,security_metrics
0,2026-04-14T11:45:42.893083688Z,0.37540970777153454,anomaly_score,security_metrics
0,2026-04-14T11:45:53.542990496Z,0.3747169477707041,anomaly_score,security_metrics
0,2026-04-14T11:46:04.202817588Z,0.378997973553304,anomaly_score,security_metrics
0,2026-04-14T11:46:14.879730428Z,0.38822323778689644,anomaly_score,security_metrics
0,2026-04-14T11:46:25.539412845Z,0.3894016939826436,anomaly_score,security_metrics
0,2026-04-14T11:46:36.224231383Z,0.3892661998460951,anomaly_score,security_metrics
0,2026-04-14T11:46:46.880657799Z,0.37767696460217504,anomaly_score,security_metrics
0,2026-04-14T11:46:56.913035188Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T11:46:57.590001942Z,0.3713729567271042,anomaly_score,security_metrics
0,2026-04-14T11:47:08.263755589Z,0.37903930404833525,anomaly_score,security_metrics
0,2026-04-14T11:47:18.933210464Z,0.3646006955736158,anomaly_score,security_metrics
0,2026-04-14T11:47:29.631693372Z,0.36452371978123216,anomaly_score,security_metrics
0,2026-04-14T11:47:40.300993272Z,0.3775132712289591,anomaly_score,security_metrics
0,2026-04-14T11:47:51.014244894Z,0.3759217242718207,anomaly_score,security_metrics
0,2026-04-14T11:48:01.702551172Z,0.3757116343613466,anomaly_score,security_metrics
0,2026-04-14T11:48:12.400307146Z,0.3769452778828219,anomaly_score,security_metrics
0,2026-04-14T11:48:23.099430428Z,0.37828631091238696,anomaly_score,security_metrics
0,2026-04-14T11:48:33.123764109Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T11:48:33.783161241Z,0.3775911747741932,anomaly_score,security_metrics
0,2026-04-14T11:48:44.485804003Z,0.37796773026715885,anomaly_score,security_metrics
0,2026-04-14T11:48:55.171508218Z,0.37636498310704447,anomaly_score,security_metrics
0,2026-04-14T11:49:05.882857873Z,0.3752123533034057,anomaly_score,security_metrics
0,2026-04-14T11:49:16.573589208Z,0.3764509996425128,anomaly_score,security_metrics
0,2026-04-14T11:49:27.284377094Z,0.37165304356873363,anomaly_score,security_metrics
0,2026-04-14T11:49:37.98139709Z,0.37829097070645135,anomaly_score,security_metrics
0,2026-04-14T11:49:48.703376976Z,0.3881066226581967,anomaly_score,security_metrics
0,2026-04-14T11:49:59.420221128Z,0.38771322147885506,anomaly_score,security_metrics
0,2026-04-14T11:50:09.443216415Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T11:50:10.132738158Z,0.3872441852265913,anomaly_score,security_metrics
0,2026-04-14T11:50:20.866239401Z,0.3894016939826436,anomaly_score,security_metrics
0,2026-04-14T11:50:31.564390451Z,0.3890974489464244,anomaly_score,security_metrics
0,2026-04-14T11:50:42.294516995Z,0.3893783238249434,anomaly_score,security_metrics
0,2026-04-14T11:50:53.007178845Z,0.38832179197142325,anomaly_score,security_metrics
0,2026-04-14T11:51:03.735640924Z,0.38926232903516633,anomaly_score,security_metrics
0,2026-04-14T11:51:14.444271455Z,0.3892800777503353,anomaly_score,security_metrics
0,2026-04-14T11:51:25.147684244Z,0.3887881064355565,anomaly_score,security_metrics
0,2026-04-14T11:51:35.879752897Z,0.3895455832212147,anomaly_score,security_metrics
0,2026-04-14T11:51:45.910270251Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T11:51:46.603908248Z,0.38885422996937574,anomaly_score,security_metrics
0,2026-04-14T11:51:57.340172701Z,0.3881066226581967,anomaly_score,security_metrics
0,2026-04-14T11:52:08.044268601Z,0.38862506731133906,anomaly_score,security_metrics
0,2026-04-14T11:52:18.780938766Z,0.3610815462519631,anomaly_score,security_metrics
0,2026-04-14T11:52:29.485493837Z,0.3770294902355698,anomaly_score,security_metrics
0,2026-04-14T11:52:40.182401949Z,0.365907334329853,anomaly_score,security_metrics
0,2026-04-14T11:52:50.911318029Z,0.37513787067114873,anomaly_score,security_metrics
0,2026-04-14T11:53:01.613981324Z,0.37898120785951833,anomaly_score,security_metrics
0,2026-04-14T11:53:12.35333528Z,0.3749140473876361,anomaly_score,security_metrics
0,2026-04-14T11:53:22.384400091Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T11:53:23.08713611Z,0.37682689762106336,anomaly_score,security_metrics
0,2026-04-14T11:53:33.810037463Z,0.37564602919359036,anomaly_score,security_metrics
0,2026-04-14T11:53:44.519163636Z,0.3782739540731984,anomaly_score,security_metrics
0,2026-04-14T11:53:55.225652877Z,0.3776298912334173,anomaly_score,security_metrics
0,2026-04-14T11:54:05.955479952Z,0.37723788348370824,anomaly_score,security_metrics
0,2026-04-14T11:54:16.6644276Z,0.3728073942695783,anomaly_score,security_metrics
0,2026-04-14T11:54:27.389621784Z,0.35502146889038794,anomaly_score,security_metrics
0,2026-04-14T11:54:38.097670743Z,0.37674880865948873,anomaly_score,security_metrics
0,2026-04-14T11:54:48.802868775Z,0.3782590818355296,anomaly_score,security_metrics
0,2026-04-14T11:54:58.8319721Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T11:54:59.54577912Z,0.37563563479673434,anomaly_score,security_metrics
0,2026-04-14T11:55:10.247544146Z,0.37736279417824997,anomaly_score,security_metrics
0,2026-04-14T11:55:20.986314725Z,0.37718726014311155,anomaly_score,security_metrics
0,2026-04-14T11:55:31.689169291Z,0.37898120785951833,anomaly_score,security_metrics
0,2026-04-14T11:55:42.405048939Z,0.3755696630406347,anomaly_score,security_metrics
0,2026-04-14T11:55:53.132010525Z,0.37907791287955883,anomaly_score,security_metrics
0,2026-04-14T11:56:03.84511349Z,0.3774215691166891,anomaly_score,security_metrics
0,2026-04-14T11:56:14.574490172Z,0.3782955330317587,anomaly_score,security_metrics
0,2026-04-14T11:56:25.276845733Z,0.37820247936118323,anomaly_score,security_metrics
0,2026-04-14T11:56:35.302650983Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T11:56:35.98375136Z,0.3735976036639575,anomaly_score,security_metrics
0,2026-04-14T11:56:46.713639578Z,0.37907791287955883,anomaly_score,security_metrics
0,2026-04-14T11:56:57.422900827Z,0.3600488328537135,anomaly_score,security_metrics
0,2026-04-14T11:57:08.155440205Z,0.3885092820865898,anomaly_score,security_metrics
0,2026-04-14T11:57:18.863268683Z,0.37907791287955883,anomaly_score,security_metrics
0,2026-04-14T11:57:29.562910334Z,0.37188505572814373,anomaly_score,security_metrics
0,2026-04-14T11:57:40.287918529Z,0.3759427592910149,anomaly_score,security_metrics
0,2026-04-14T11:57:50.99675389Z,0.3766768737742581,anomaly_score,security_metrics
0,2026-04-14T11:58:01.722377614Z,0.37842088571199217,anomaly_score,security_metrics
0,2026-04-14T11:58:11.753560313Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T11:58:12.447869217Z,0.3788682926280005,anomaly_score,security_metrics
0,2026-04-14T11:58:23.140026807Z,0.37898120785951833,anomaly_score,security_metrics
0,2026-04-14T11:58:33.873470882Z,0.3773275020805146,anomaly_score,security_metrics
0,2026-04-14T11:58:44.590628001Z,0.37125760230564103,anomaly_score,security_metrics
0,2026-04-14T11:58:55.309662894Z,0.37747552852287747,anomaly_score,security_metrics
0,2026-04-14T11:59:06.035236305Z,0.37767696460217504,anomaly_score,security_metrics
0,2026-04-14T11:59:16.768263581Z,0.37863787095064755,anomaly_score,security_metrics
0,2026-04-14T11:59:27.47890176Z,0.37699169068133054,anomaly_score,security_metrics
0,2026-04-14T11:59:38.187066784Z,0.3563561398549301,anomaly_score,security_metrics
0,2026-04-14T11:59:48.21374045Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T11:59:48.925768463Z,0.3792046146282905,anomaly_score,security_metrics
0,2026-04-14T11:59:59.631958975Z,0.377549657046845,anomaly_score,security_metrics
0,2026-04-14T12:00:10.357806565Z,0.3779844835538197,anomaly_score,security_metrics
0,2026-04-14T12:00:21.05871476Z,0.37671097612290677,anomaly_score,security_metrics
0,2026-04-14T12:00:31.789926179Z,0.37907791287955883,anomaly_score,security_metrics
0,2026-04-14T12:00:42.495532414Z,0.37612545762100125,anomaly_score,security_metrics
0,2026-04-14T12:00:53.229146396Z,0.3775911747741932,anomaly_score,security_metrics
0,2026-04-14T12:01:03.93832673Z,0.3739872823905296,anomaly_score,security_metrics
0,2026-04-14T12:01:14.641257798Z,0.3784279621081938,anomaly_score,security_metrics
0,2026-04-14T12:01:24.670535413Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T12:01:25.381703934Z,0.37792891446542176,anomaly_score,security_metrics
0,2026-04-14T12:01:36.080402902Z,0.3525479902755062,anomaly_score,security_metrics
0,2026-04-14T12:01:46.814588107Z,0.37741192042839533,anomaly_score,security_metrics
0,2026-04-14T12:01:57.507621006Z,0.3775911747741932,anomaly_score,security_metrics
0,2026-04-14T12:02:08.234267865Z,0.3780714906003109,anomaly_score,security_metrics
0,2026-04-14T12:02:18.934464576Z,0.3787676229242191,anomaly_score,security_metrics
0,2026-04-14T12:02:29.639538936Z,0.2611919344611554,anomaly_score,security_metrics
0,2026-04-14T12:02:40.379590636Z,0.38853014142985987,anomaly_score,security_metrics
0,2026-04-14T12:02:51.07132687Z,0.38970548835664837,anomaly_score,security_metrics
0,2026-04-14T12:03:01.10325071Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T12:03:01.802963006Z,0.38941831239158864,anomaly_score,security_metrics
0,2026-04-14T12:03:12.512234402Z,0.3881162555670151,anomaly_score,security_metrics
0,2026-04-14T12:03:23.22037793Z,0.3859768717799537,anomaly_score,security_metrics
0,2026-04-14T12:03:33.931966638Z,0.386695558879148,anomaly_score,security_metrics
0,2026-04-14T12:03:44.620697459Z,0.3853747835434394,anomaly_score,security_metrics
0,2026-04-14T12:03:55.336737889Z,0.3885381464056885,anomaly_score,security_metrics
0,2026-04-14T12:04:06.03572313Z,0.3897304239189829,anomaly_score,security_metrics
0,2026-04-14T12:04:16.752853148Z,0.38964958649816395,anomaly_score,security_metrics
0,2026-04-14T12:04:27.4666905Z,0.3893415753302697,anomaly_score,security_metrics
0,2026-04-14T12:04:37.498344448Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T12:04:38.201804445Z,0.38941831239158864,anomaly_score,security_metrics
0,2026-04-14T12:04:48.902659225Z,0.3885858806414087,anomaly_score,security_metrics
0,2026-04-14T12:04:59.609142795Z,0.38884098620733726,anomaly_score,security_metrics
0,2026-04-14T12:05:10.334707493Z,0.38909502915289196,anomaly_score,security_metrics
0,2026-04-14T12:05:21.033151073Z,0.3744762938495727,anomaly_score,security_metrics
0,2026-04-14T12:05:31.761811496Z,0.37249428115381505,anomaly_score,security_metrics
0,2026-04-14T12:05:42.464556076Z,0.38903773907292033,anomaly_score,security_metrics
0,2026-04-14T12:05:53.205274415Z,0.38404981106489905,anomaly_score,security_metrics
0,2026-04-14T12:06:03.916447338Z,0.385070606495516,anomaly_score,security_metrics
0,2026-04-14T12:06:13.94711462Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T12:06:14.667318697Z,0.3631823836181808,anomaly_score,security_metrics
0,2026-04-14T12:06:25.387365943Z,0.36103000656487005,anomaly_score,security_metrics
0,2026-04-14T12:06:36.125215399Z,0.37752130284235963,anomaly_score,security_metrics
0,2026-04-14T12:06:46.847257267Z,0.38885422996937574,anomaly_score,security_metrics
0,2026-04-14T12:06:57.586077785Z,0.36451242889738783,anomaly_score,security_metrics
0,2026-04-14T12:07:08.32335759Z,0.38909502915289196,anomaly_score,security_metrics
0,2026-04-14T12:07:19.07706906Z,0.381465494936277,anomaly_score,security_metrics
0,2026-04-14T12:07:29.801920677Z,0.3101201971392674,anomaly_score,security_metrics
0,2026-04-14T12:07:40.567624421Z,0.35668659913583406,anomaly_score,security_metrics
0,2026-04-14T12:07:50.599428469Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T12:07:51.312583654Z,0.38820173245986417,anomaly_score,security_metrics
0,2026-04-14T12:08:02.075860821Z,0.38769882263205013,anomaly_score,security_metrics
0,2026-04-14T12:08:12.815630432Z,0.3697415333822173,anomaly_score,security_metrics
0,2026-04-14T12:08:23.583064417Z,0.3885532201922959,anomaly_score,security_metrics
0,2026-04-14T12:08:34.324878032Z,0.3667511092668356,anomaly_score,security_metrics
0,2026-04-14T12:08:45.095676158Z,0.3884507160385962,anomaly_score,security_metrics
0,2026-04-14T12:08:55.835731753Z,0.3889427576115212,anomaly_score,security_metrics
0,2026-04-14T12:09:06.601893439Z,0.38917709244163584,anomaly_score,security_metrics
0,2026-04-14T12:09:17.356403412Z,0.3896911467904744,anomaly_score,security_metrics
0,2026-04-14T12:09:27.383254443Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T12:09:28.142771777Z,0.38776255285702754,anomaly_score,security_metrics
0,2026-04-14T12:09:38.894392599Z,0.3878067162530381,anomaly_score,security_metrics
0,2026-04-14T12:09:49.678890758Z,0.3882521287229083,anomaly_score,security_metrics
0,2026-04-14T12:10:00.435779308Z,0.3749245687653367,anomaly_score,security_metrics
0,2026-04-14T12:10:11.203168245Z,0.3786011166120837,anomaly_score,security_metrics
0,2026-04-14T12:10:21.983558573Z,0.38928806337189853,anomaly_score,security_metrics
0,2026-04-14T12:10:32.751242154Z,0.37400481439826716,anomaly_score,security_metrics
0,2026-04-14T12:10:43.549313033Z,0.3897134629992664,anomaly_score,security_metrics
0,2026-04-14T12:10:54.314406103Z,0.37696087270792283,anomaly_score,security_metrics
0,2026-04-14T12:11:04.343419896Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T12:11:05.124752961Z,0.3887944636635015,anomaly_score,security_metrics
0,2026-04-14T12:11:15.898654721Z,0.38872830235916056,anomaly_score,security_metrics
0,2026-04-14T12:11:26.699064322Z,0.3888001211429828,anomaly_score,security_metrics
0,2026-04-14T12:11:37.482016008Z,0.38727507340471695,anomaly_score,security_metrics
0,2026-04-14T12:11:48.283976988Z,0.3872475161391178,anomaly_score,security_metrics
0,2026-04-14T12:11:59.088026676Z,0.3893783238249434,anomaly_score,security_metrics
0,2026-04-14T12:12:09.861911242Z,0.3888001211429828,anomaly_score,security_metrics
0,2026-04-14T12:12:20.672234839Z,0.38796806689623364,anomaly_score,security_metrics
0,2026-04-14T12:12:31.465550274Z,0.3900131372031582,anomaly_score,security_metrics
0,2026-04-14T12:12:41.496723666Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T12:12:42.305876889Z,0.3892223203010362,anomaly_score,security_metrics
0,2026-04-14T12:12:53.113643056Z,0.3757548913692082,anomaly_score,security_metrics
0,2026-04-14T12:13:03.935956633Z,0.38877962917407904,anomaly_score,security_metrics
0,2026-04-14T12:13:14.734515985Z,0.3877858082593553,anomaly_score,security_metrics
0,2026-04-14T12:13:25.561562987Z,0.38771322147885506,anomaly_score,security_metrics
0,2026-04-14T12:13:36.372096204Z,0.3881162555670151,anomaly_score,security_metrics
0,2026-04-14T12:13:47.211028344Z,0.3735843195695064,anomaly_score,security_metrics
0,2026-04-14T12:13:58.02589244Z,0.37422167107462767,anomaly_score,security_metrics
0,2026-04-14T12:14:08.856420392Z,0.3754591198043659,anomaly_score,security_metrics
0,2026-04-14T12:14:18.887775424Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T12:14:19.687663215Z,0.3900131372031582,anomaly_score,security_metrics
0,2026-04-14T12:14:30.539792542Z,0.38885422996937574,anomaly_score,security_metrics
0,2026-04-14T12:14:41.361424552Z,0.3900131372031582,anomaly_score,security_metrics
0,2026-04-14T12:14:52.216862153Z,0.3893831770423393,anomaly_score,security_metrics
0,2026-04-14T12:15:03.038613156Z,0.3715407426424886,anomaly_score,security_metrics
0,2026-04-14T12:15:13.880716686Z,0.3893783238249434,anomaly_score,security_metrics
0,2026-04-14T12:15:24.733186626Z,0.386161818384615,anomaly_score,security_metrics
0,2026-04-14T12:15:35.586423043Z,0.37280591706563404,anomaly_score,security_metrics
0,2026-04-14T12:15:46.479830895Z,0.3773322741265413,anomaly_score,security_metrics
0,2026-04-14T12:15:56.510744403Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T12:15:57.34323345Z,0.3650927800247814,anomaly_score,security_metrics
0,2026-04-14T12:16:08.21410625Z,0.3774056319849696,anomaly_score,security_metrics
0,2026-04-14T12:16:19.063790223Z,0.3759217242718207,anomaly_score,security_metrics
0,2026-04-14T12:16:29.94278262Z,0.35502146889038794,anomaly_score,security_metrics
0,2026-04-14T12:16:40.795187991Z,0.37155421992764825,anomaly_score,security_metrics
0,2026-04-14T12:16:51.677061558Z,0.37842088571199217,anomaly_score,security_metrics
0,2026-04-14T12:17:02.532794879Z,0.37482375578204075,anomaly_score,security_metrics
0,2026-04-14T12:17:13.433145193Z,0.3756709996042104,anomaly_score,security_metrics
0,2026-04-14T12:17:24.292548948Z,0.37645242950053537,anomaly_score,security_metrics
0,2026-04-14T12:17:34.319313931Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T12:17:35.196832833Z,0.3754359703808991,anomaly_score,security_metrics
0,2026-04-14T12:17:46.047231699Z,0.37636498310704447,anomaly_score,security_metrics
0,2026-04-14T12:17:56.932984502Z,0.35591475351163,anomaly_score,security_metrics
0,2026-04-14T12:18:07.825061284Z,0.3769353646363093,anomaly_score,security_metrics
0,2026-04-14T12:18:18.697847611Z,0.37863787095064755,anomaly_score,security_metrics
0,2026-04-14T12:18:29.586292286Z,0.36422372606491743,anomaly_score,security_metrics
0,2026-04-14T12:18:40.487238295Z,0.36228678094448846,anomaly_score,security_metrics
0,2026-04-14T12:18:51.385782054Z,0.3894016939826436,anomaly_score,security_metrics
0,2026-04-14T12:19:02.324325209Z,0.3894224933151636,anomaly_score,security_metrics
0,2026-04-14T12:19:12.3533306Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T12:19:13.213830101Z,0.38877962917407904,anomaly_score,security_metrics
0,2026-04-14T12:19:24.11918326Z,0.38097246712080685,anomaly_score,security_metrics
0,2026-04-14T12:19:34.997579096Z,0.38769882263205013,anomaly_score,security_metrics
0,2026-04-14T12:19:45.91390431Z,0.38761369390545586,anomaly_score,security_metrics
0,2026-04-14T12:19:56.806234449Z,0.37353810571845164,anomaly_score,security_metrics
0,2026-04-14T12:20:07.736999288Z,0.36621369111811214,anomaly_score,security_metrics
0,2026-04-14T12:20:18.650472571Z,0.38917709244163584,anomaly_score,security_metrics
0,2026-04-14T12:20:29.572411728Z,0.38727507340471695,anomaly_score,security_metrics
0,2026-04-14T12:20:40.501738073Z,0.38909502915289196,anomaly_score,security_metrics
0,2026-04-14T12:20:50.53174035Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T12:20:51.419896763Z,0.38558174513939214,anomaly_score,security_metrics
0,2026-04-14T12:21:02.345516073Z,0.38953876959208933,anomaly_score,security_metrics
0,2026-04-14T12:21:13.28123326Z,0.3853747835434394,anomaly_score,security_metrics
0,2026-04-14T12:21:24.193834018Z,0.38796806689623364,anomaly_score,security_metrics
0,2026-04-14T12:21:35.128491747Z,0.37907791287955883,anomaly_score,security_metrics
0,2026-04-14T12:21:46.0461599Z,0.37650633824622376,anomaly_score,security_metrics
0,2026-04-14T12:21:57.002114035Z,0.3888001211429828,anomaly_score,security_metrics
0,2026-04-14T12:22:07.92140403Z,0.38792017444110477,anomaly_score,security_metrics
0,2026-04-14T12:22:17.940719301Z,-0.9,anomaly_score,security_metrics
0,2026-04-14T12:22:18.880860349Z,0.38383988632798927,anomaly_score,security_metrics
0,2026-04-14T12:22:28.902997525Z,-0.9,anomaly_score,security_metrics
0,2026-04-14T12:22:28.914425614Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T12:22:29.856170661Z,0.3897134629992664,anomaly_score,security_metrics
0,2026-04-14T12:22:39.875578556Z,-0.9,anomaly_score,security_metrics
0,2026-04-14T12:22:40.776117234Z,0.3877858082593553,anomaly_score,security_metrics
0,2026-04-14T12:22:50.800503653Z,-0.9,anomaly_score,security_metrics
0,2026-04-14T12:22:51.742066033Z,0.3897513315550751,anomaly_score,security_metrics
0,2026-04-14T12:23:01.76707455Z,-0.9,anomaly_score,security_metrics
0,2026-04-14T12:23:02.688020234Z,0.26699683991672685,anomaly_score,security_metrics
0,2026-04-14T12:23:13.646366416Z,0.3650434467475608,anomaly_score,security_metrics
0,2026-04-14T12:23:24.574310993Z,0.3850918047202106,anomaly_score,security_metrics
0,2026-04-14T12:23:35.538929177Z,0.38958815014683823,anomaly_score,security_metrics
0,2026-04-14T12:23:46.501513948Z,0.3884507160385962,anomaly_score,security_metrics
0,2026-04-14T12:23:57.453155871Z,0.3885381464056885,anomaly_score,security_metrics
0,2026-04-14T12:24:07.483541332Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T12:24:08.435579425Z,0.3882441163653796,anomaly_score,security_metrics
0,2026-04-14T12:24:19.410601204Z,0.3881162555670151,anomaly_score,security_metrics
0,2026-04-14T12:24:30.354828238Z,0.3893783238249434,anomaly_score,security_metrics
0,2026-04-14T12:24:41.325834539Z,0.3877858082593553,anomaly_score,security_metrics
0,2026-04-14T12:24:52.297185297Z,0.37826125917875936,anomaly_score,security_metrics
0,2026-04-14T12:25:03.268230861Z,0.3891180607407083,anomaly_score,security_metrics
0,2026-04-14T12:25:14.225501832Z,0.3878067162530381,anomaly_score,security_metrics
0,2026-04-14T12:25:25.213810176Z,0.3893831770423393,anomaly_score,security_metrics
0,2026-04-14T12:25:36.197159056Z,0.3757548913692082,anomaly_score,security_metrics
0,2026-04-14T12:25:46.226610229Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T12:25:47.189039802Z,0.38771322147885506,anomaly_score,security_metrics
0,2026-04-14T12:25:58.158861827Z,0.3753102745304482,anomaly_score,security_metrics
0,2026-04-14T12:26:09.141731372Z,0.3885532201922959,anomaly_score,security_metrics
0,2026-04-14T12:26:20.107404223Z,0.3889033803544179,anomaly_score,security_metrics
0,2026-04-14T12:26:31.108243712Z,0.38970548835664837,anomaly_score,security_metrics
0,2026-04-14T12:26:42.092240062Z,0.38822323778689644,anomaly_score,security_metrics
0,2026-04-14T12:26:53.067759373Z,0.3685629890457991,anomaly_score,security_metrics
0,2026-04-14T12:27:04.064248083Z,0.37339366219901815,anomaly_score,security_metrics
0,2026-04-14T12:27:15.058940414Z,0.38923906105289935,anomaly_score,security_metrics
0,2026-04-14T12:27:25.087056396Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T12:27:26.059303609Z,0.3884507160385962,anomaly_score,security_metrics
0,2026-04-14T12:27:37.070289232Z,0.3892592688403549,anomaly_score,security_metrics
0,2026-04-14T12:27:48.049002546Z,0.3888995050049438,anomaly_score,security_metrics
0,2026-04-14T12:27:59.058014451Z,0.3881162555670151,anomaly_score,security_metrics
0,2026-04-14T12:28:10.078856031Z,0.3870918407013209,anomaly_score,security_metrics
0,2026-04-14T12:28:21.071791307Z,0.3900131372031582,anomaly_score,security_metrics
0,2026-04-14T12:28:32.098394353Z,0.3890556712526348,anomaly_score,security_metrics
0,2026-04-14T12:28:43.126894511Z,0.38862506731133906,anomaly_score,security_metrics
0,2026-04-14T12:28:54.122083015Z,0.38726773423465827,anomaly_score,security_metrics
0,2026-04-14T12:29:04.148289238Z,-0.95,anomaly_score,security_metrics
0,2026-04-14T12:29:05.161965097Z,0.38799973565116835,anomaly_score,security_metrics
0,2026-04-14T12:29:16.190355358Z,0.38506405531969445,anomaly_score,security_metrics
0,2026-04-14T12:29:27.190590721Z,0.3883893572902704,anomaly_score,security_metrics
0,2026-04-14T12:29:38.227253464Z,0.3882441163653796,anomaly_score,security_metrics
0,2026-04-14T12:29:49.259126176Z,0.38875506755518624,anomaly_score,security_metrics
