result,table,_start,_stop,_time,_measurement,location,source,pressure,session_id,flow_rate,pump_rpm,temperature
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:41.048695+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:41.561599+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:42.076952+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:42.590641+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:43.105587+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:43.620291+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:44.135049+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:44.650517+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:45.165173+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:45.679243+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:46.194159+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:46.706569+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:47.219545+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:47.733783+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:48.245608+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:48.762261+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:49.276062+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:49.790536+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:50.304282+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:50.817478+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:51.331575+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:51.846513+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:52.360775+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:52.873599+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:53.387821+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:53.902655+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:54.416584+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:54.931993+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:55.445604+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:55.960018+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:56.476561+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:56.991133+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:57.504810+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:58.018452+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:58.530415+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:59.048085+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:57:59.562907+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:00.077224+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:00.591278+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:01.105600+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:01.619661+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:02.134919+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:02.648821+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:03.162745+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:03.676623+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:04.191333+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:04.704785+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:05.219675+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:05.733413+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:06.248054+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:06.761599+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:07.275484+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:07.790317+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:08.304708+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:08.817612+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:09.332866+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:09.846703+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:10.360998+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:10.876169+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:11.390331+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:11.904473+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:12.419702+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:12.933607+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:13.446723+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:13.960938+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:14.476326+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:14.990681+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:15.505454+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:16.020427+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:16.534960+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:17.049459+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:17.564958+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:18.079115+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:18.592878+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:19.107074+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:19.620975+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:20.134774+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:20.649276+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:21.163724+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:21.677601+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:22.191560+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:22.706813+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:23.221387+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:23.736182+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:24.250295+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:24.765604+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:25.280640+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:25.793270+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:26.307212+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:26.822383+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:27.335390+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:27.849305+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:28.363687+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:28.876190+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:29.389603+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:29.904513+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:30.419981+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:30.934322+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:31.448534+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:31.963092+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:32.477185+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:32.991559+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:33.505602+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:34.019995+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:34.534259+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:35.049032+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:35.563396+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:36.079041+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:36.593211+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:37.109454+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:37.623572+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:38.139917+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:38.654572+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:39.169488+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:39.683909+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:40.199139+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:40.713439+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:41.227488+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:41.741607+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:42.257391+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,11.9,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:42.770741+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:43.284391+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:43.797610+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:44.312076+00:00,pipeline_metrics,pump_station_01,historian_bridge,132.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:44.827027+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
_result,2,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 20:58:45.341599+00:00,pipeline_metrics,pump_station_01,historian_bridge,131.0,480e5600,12.0,1200.0,25.0
