result,table,_start,_stop,_time,_measurement,event_type,kill_chain_stage,layer,mitre_tactic,mitre_technique_id,mitre_technique_name,protocol,purdue_level,service,severity,narrative,source_ip,target_ip,target_service,value,correlation_id,session_id,alert_type,detail,score,delta,live_pressure
_result,112,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:12.147523+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,42886439-d60e-4788-816b-10814ec78ecd,42886439-d60e-4788-816b-10814ec78ecd,,,,,
_result,113,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:02:47.307966+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,42c2e3cc-9a35-4ba3-a1ac-bf395a51c136,42c2e3cc-9a35-4ba3-a1ac-bf395a51c136,,,,,
_result,114,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:56:25.273744+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,4346c3c3-c22e-4499-b916-692e5099ea46,4346c3c3-c22e-4499-b916-692e5099ea46,,,,,
_result,115,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:30:06.433912+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,44c8bfee-f965-44da-a32d-b8cc4d7465c9,44c8bfee-f965-44da-a32d-b8cc4d7465c9,,,,,
_result,116,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:52.185442+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,4916fd6d-3e55-4771-af52-d2c9c9f1c518,4916fd6d-3e55-4771-af52-d2c9c9f1c518,,,,,
_result,117,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:19:27.575092+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,4a67b6ba-af24-4f72-b1c5-15e61ee9bf99,4a67b6ba-af24-4f72-b1c5-15e61ee9bf99,,,,,
_result,118,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:56:31.282899+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.5 to plc — unapproved PLC command issued.,172.22.0.5,172.22.0.2,plc,1.0,4ab20b3a-e92b-42c7-a615-66bf3d09169f,4ab20b3a-e92b-42c7-a615-66bf3d09169f,,,,,
_result,119,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:05:39.426804+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,4b0fec7a-7f9c-412c-8996-ac11659afecb,4b0fec7a-7f9c-412c-8996-ac11659afecb,,,,,
_result,120,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:57:07.313970+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.5 to plc — unapproved PLC command issued.,172.22.0.5,172.22.0.2,plc,1.0,4bcfb0e0-e155-4c38-a53d-5a4aa925c6c1,4bcfb0e0-e155-4c38-a53d-5a4aa925c6c1,,,,,
_result,121,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:41:43.015133+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.5 to plc — unapproved PLC command issued.,172.22.0.5,172.22.0.2,plc,1.0,4ce385a6-5812-4fd8-b657-a6123d9e8e10,4ce385a6-5812-4fd8-b657-a6123d9e8e10,,,,,
_result,122,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:44:17.284192+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,4dbdf97f-3ae4-4337-9c71-f1b21935c849,4dbdf97f-3ae4-4337-9c71-f1b21935c849,,,,,
_result,123,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:39.593804+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.5 to plc — unapproved PLC command issued.,172.22.0.5,172.22.0.2,plc,1.0,4e0edce4-ef0b-4568-a186-746d6e16bcb7,4e0edce4-ef0b-4568-a186-746d6e16bcb7,,,,,
_result,124,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:48:22.127912+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,4e3517cf-e34d-4b77-8f0a-f0052ca0cffe,4e3517cf-e34d-4b77-8f0a-f0052ca0cffe,,,,,
_result,125,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:42:01.019472+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.5 to plc — unapproved PLC command issued.,172.22.0.5,172.22.0.2,plc,1.0,4e69c749-58de-4298-bdb8-23a91a5eed81,4e69c749-58de-4298-bdb8-23a91a5eed81,,,,,
_result,126,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:58:22.531964+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.5 to plc — unapproved PLC command issued.,172.22.0.5,172.22.0.2,plc,1.0,4e78df70-7c96-4d0e-a85e-faf326502d8d,4e78df70-7c96-4d0e-a85e-faf326502d8d,,,,,
_result,127,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:05:51.435485+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,4f0a8534-b82b-4fba-aefa-80bca918ebaa,4f0a8534-b82b-4fba-aefa-80bca918ebaa,,,,,
_result,128,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:10:41.250344+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.5 to plc — unapproved PLC command issued.,172.22.0.5,172.22.0.2,plc,1.0,507d280a-f711-4a94-9668-30dc191a1919,507d280a-f711-4a94-9668-30dc191a1919,,,,,
_result,129,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:10:47.470256+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.5 to plc — unapproved PLC command issued.,172.22.0.5,172.22.0.2,plc,1.0,50da2ac3-75e9-4046-acf8-632b31a26fcf,50da2ac3-75e9-4046-acf8-632b31a26fcf,,,,,
_result,130,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:34:38.136315+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,5114cea5-b9dc-41ac-bbd4-0111d1f488af,5114cea5-b9dc-41ac-bbd4-0111d1f488af,,,,,
_result,131,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:06:09.454647+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,512e2f2d-16da-4aad-af34-1417f83e129d,512e2f2d-16da-4aad-af34-1417f83e129d,,,,,
_result,132,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:41:52.264246+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.5 to plc — unapproved PLC command issued.,172.22.0.5,172.22.0.2,plc,1.0,52583b3b-fee4-4617-843b-78c4721f0017,52583b3b-fee4-4617-843b-78c4721f0017,,,,,
_result,133,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:10:47.466577+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,53270d2d-d0fe-42e5-a232-bf062db31322,53270d2d-d0fe-42e5-a232-bf062db31322,,,,,
_result,134,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:58:16.523079+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,53c2d9c4-4b79-42eb-909b-e1a772c72e23,53c2d9c4-4b79-42eb-909b-e1a772c72e23,,,,,
_result,135,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:06:15.463533+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.5 to plc — unapproved PLC command issued.,172.22.0.5,172.22.0.2,plc,1.0,54131dc6-e484-4691-91d2-e98e72570875,54131dc6-e484-4691-91d2-e98e72570875,,,,,
_result,136,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:03:23.334850+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,54f14302-0753-4704-8d72-a062ba4d7c4c,54f14302-0753-4704-8d72-a062ba4d7c4c,,,,,
_result,137,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:03:35.342782+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,551e89c1-a03c-4062-b1cc-720a4305260f,551e89c1-a03c-4062-b1cc-720a4305260f,,,,,
_result,138,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:03:11.324734+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,5529539f-0278-4587-a29b-44a666e604a1,5529539f-0278-4587-a29b-44a666e604a1,,,,,
_result,139,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:11.559780+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.5 to plc — unapproved PLC command issued.,172.22.0.5,172.22.0.2,plc,1.0,55e13220-71f8-408b-91cf-45ba3bbdae24,55e13220-71f8-408b-91cf-45ba3bbdae24,,,,,
_result,140,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:51:21.403444+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.5 to plc — unapproved PLC command issued.,172.22.0.5,172.22.0.2,plc,1.0,567d74d6-34b5-4b14-a1ef-e2c034863f9f,567d74d6-34b5-4b14-a1ef-e2c034863f9f,,,,,
_result,141,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:06:15.459698+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,5833ae86-7176-4cae-a05f-a26bfecfd991,5833ae86-7176-4cae-a05f-a26bfecfd991,,,,,
_result,142,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:19:19.562973+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,5898a76f-4c96-42c2-ae40-b164840f0b5f,5898a76f-4c96-42c2-ae40-b164840f0b5f,,,,,
_result,143,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:02:41.304246+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,5af11057-b72d-44fd-b06b-7ac4a11d7107,5af11057-b72d-44fd-b06b-7ac4a11d7107,,,,,
_result,144,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:42.176853+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,5b08260b-4457-4201-ab06-a63432435a2a,5b08260b-4457-4201-ab06-a63432435a2a,,,,,
_result,145,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:15.561406+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,5bad186b-8e0e-4fba-8814-273e33a0c9bf,5bad186b-8e0e-4fba-8814-273e33a0c9bf,,,,,
_result,146,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:03:11.328638+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.5 to plc — unapproved PLC command issued.,172.22.0.5,172.22.0.2,plc,1.0,5c810418-5ee2-4d14-8650-94862733c3bf,5c810418-5ee2-4d14-8650-94862733c3bf,,,,,
_result,147,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:41:51.254794+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,5d6ef059-19fa-464a-89af-413687945fa1,5d6ef059-19fa-464a-89af-413687945fa1,,,,,
_result,148,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:37.171826+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,5df00712-a614-4fac-ab1b-0dbb8fed046b,5df00712-a614-4fac-ab1b-0dbb8fed046b,,,,,
_result,149,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:19:18.562715+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.5 to plc — unapproved PLC command issued.,172.22.0.5,172.22.0.2,plc,1.0,5f46353e-c8d1-4ebf-bd3f-6df9517f07ff,5f46353e-c8d1-4ebf-bd3f-6df9517f07ff,,,,,
_result,150,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:47:17.156367+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.5 to plc — unapproved PLC command issued.,172.22.0.5,172.22.0.2,plc,1.0,5f5c236b-452a-4cba-9750-54fe29a2b893,5f5c236b-452a-4cba-9750-54fe29a2b893,,,,,
_result,151,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:44:41.723436+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,5f911132-ccf1-4c73-a45b-8248e20ccb81,5f911132-ccf1-4c73-a45b-8248e20ccb81,,,,,
_result,152,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:56:49.298205+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.5 to plc — unapproved PLC command issued.,172.22.0.5,172.22.0.2,plc,1.0,6069615c-25d7-4632-92ce-5ab79c2c0cb7,6069615c-25d7-4632-92ce-5ab79c2c0cb7,,,,,
_result,153,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:18:48.394873+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,609e1c6a-ef74-4e4e-aadd-67df2ff2dd35,609e1c6a-ef74-4e4e-aadd-67df2ff2dd35,,,,,
_result,154,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 23:37:23.570284+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,617a3c51-8bb1-4fc4-b022-eaba615ac16c,617a3c51-8bb1-4fc4-b022-eaba615ac16c,,,,,
_result,155,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:48:32.142267+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.5 to plc — unapproved PLC command issued.,172.22.0.5,172.22.0.2,plc,1.0,6207b083-322a-41b3-ae40-ad464ff51a05,6207b083-322a-41b3-ae40-ad464ff51a05,,,,,
_result,156,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:56:19.274115+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.5 to plc — unapproved PLC command issued.,172.22.0.5,172.22.0.2,plc,1.0,62fd571b-730f-4c45-a8fc-f967f38f891e,62fd571b-730f-4c45-a8fc-f967f38f891e,,,,,
_result,157,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:10:56.259461+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,64aa9aec-32d5-430d-9a26-af71ede42173,64aa9aec-32d5-430d-9a26-af71ede42173,,,,,
_result,158,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:57:58.508418+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,65322d6e-b9f7-446d-9b2d-d6c1363c7c72,65322d6e-b9f7-446d-9b2d-d6c1363c7c72,,,,,
_result,159,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 21:35:45.573670+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,65dcbc4b-cacb-416b-b9df-8b0c3ad2b091,65dcbc4b-cacb-416b-b9df-8b0c3ad2b091,,,,,
_result,160,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:57:16.471886+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.2 to plc — unapproved PLC command issued.,172.22.0.2,172.22.0.5,plc,1.0,68af385d-4889-48cc-8281-1cd013618b75,68af385d-4889-48cc-8281-1cd013618b75,,,,,
_result,161,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:02:53.316923+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.5 to plc — unapproved PLC command issued.,172.22.0.5,172.22.0.2,plc,1.0,6937e8e6-41fd-42c9-99b5-fbfb35339997,6937e8e6-41fd-42c9-99b5-fbfb35339997,,,,,
_result,162,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 01:57:16.476001+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.5 to plc — unapproved PLC command issued.,172.22.0.5,172.22.0.2,plc,1.0,6991e22b-a744-499d-ae42-78412f6191ec,6991e22b-a744-499d-ae42-78412f6191ec,,,,,
_result,163,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-25 02:05:29.642016+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.5 to plc — unapproved PLC command issued.,172.22.0.5,172.22.0.2,plc,1.0,69c4b9f9-448b-4273-87df-1961b0233a6e,69c4b9f9-448b-4273-87df-1961b0233a6e,,,,,
_result,164,2026-07-24 20:29:11.255273+00:00,2026-07-25 02:56:34.423623+00:00,2026-07-24 22:56:37.287667+00:00,security_alerts,modbus_write,Stage 2 - ICS Impact,Level 2,Impair Process Control,T0855,Unauthorized Command Message,Modbus,Level 2,ics_correlator,INFO,Unauthorized Modbus WRITE from 172.22.0.5 to plc — unapproved PLC command issued.,172.22.0.5,172.22.0.2,plc,1.0,6baf2ac9-1168-4baa-81b0-cfe9f64df0fe,6baf2ac9-1168-4baa-81b0-cfe9f64df0fe,,,,,
